ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
-27.2316935,-9.518701969,-12.56527411,-13.80714261,19/02/2019,0.001546035,0.00727362,-1,-0.333333333,0,0,0.006908549,0.047635717,
-27.60460097,-9.45588217,-13.10990211,-13.9673385,20/02/2019,0.000410237,0.004434212,-1,-0.428571429,0,0,0.006908549,0.048045954,
-28.03009226,-6.428027988,-12.58561122,-14.10524478,21/02/2019,-0.000631313,0.005649887,-1,-0.523809524,0,0,0.006908549,0.047414641,
-28.46378996,-6.727946471,-12.58500662,-14.24375126,22/02/2019,-0.000228147,0.005352715,-1,-0.619047619,0,0,0.006908549,0.047186494,
-29.61831412,-6.519153247,-12.19253174,-14.61082941,25/02/2019,0.002159088,0.003652978,-1,-0.714285714,0,0,0.006908549,0.049345582,
-30.00323242,-4.977303629,-13.13263466,-14.76303159,26/02/2019,0.00127129,0.004577064,1,-0.80952381,0,0,0.006908549,0.050616872,
-30.42431774,-4.193114909,-13.35877729,-14.93603408,27/02/2019,-0.001016979,0.004076836,1,-0.904761905,0,0,0.006908549,0.049599893,
-30.87916446,-5.04978869,-13.40314781,-15.13857545,28/02/2019,0.000633034,0.001598139,1,-0.904761905,0,0,0.006908549,0.050232927,
-31.49457378,-2.704704419,-15.71731907,-15.40753554,01/03/2019,0.000374109,0.000348129,1,-0.80952381,0,0,0.006908549,0.050607036,
-33.14001626,-2.796449174,-15.2537117,-16.11741186,04/03/2019,0.001027669,-0.001471695,1,-0.714285714,0,0,0.006908549,0.051634706,
-33.62967824,-3.426682461,-12.39701872,-16.21036013,05/03/2019,-0.001198077,-0.003415512,-1,-0.619047619,0,0,0.006908549,0.050436628,
-34.08678519,-3.24300209,-12.45670269,-16.30491656,06/03/2019,0.0002326,-0.003131047,-1,-0.523809524,0,0,0.006908549,0.050669229,
-34.5176226,-3.3561306,-11.91404451,-16.37946645,07/03/2019,0.000424762,-0.005097839,-1,-0.523809524,0,0,0.006908549,0.05109399,
-34.99229381,-1.861976345,-12.32157545,-16.56141503,08/03/2019,-0.001815192,-0.003300308,-1,-0.523809524,0,0,0.006908549,0.049278799,
-36.23966461,-4.614580557,-10.2694651,-16.95293416,11/03/2019,-0.002153413,-0.004069513,-1,-0.523809524,0,0,0.006908549,0.047125386,
-36.62664263,-2.661237394,-11.02640287,-17.06986718,12/03/2019,0.000595957,-0.00953011,-1,-0.523809524,0,0,0.006908549,0.047721343,
-36.99793959,-3.666200438,-9.728221887,-17.12602874,13/03/2019,0.003944882,-0.005390902,-1,-0.523809524,0,0,0.006908549,0.051666225,
-37.38775677,-3.209810105,-10.00202078,-17.20641846,14/03/2019,-0.002000951,-0.006505697,-1,-0.523809524,0,0,0.006908549,0.049665273,
-37.77182992,-2.71316817,-10.28206285,-17.32151733,15/03/2019,0.001400731,-0.006721193,-1,-0.523809524,0,0,0.006908549,0.051066004,
-38.78995816,-2.652385219,-10.17140974,-17.59373096,18/03/2019,0.001227471,-0.00828758,1,-0.523809524,0,0,0.006908549,0.052293475,
-39.08052851,-1.560130058,-9.47430778,-17.63895496,19/03/2019,0.000720849,-0.00831374,1,-0.523809524,0,0,0.006908549,0.053014325,
-39.35576252,-1.604209138,-9.27324479,-17.66679306,20/03/2019,0.005611852,-0.00566862,1,-0.428571429,0,0,0.006908549,0.058626176,
-39.61329458,-2.341431812,-8.581642142,-17.6512785,21/03/2019,-0.003306602,-0.003088147,1,-0.333333333,0,0,0.006908549,0.055319574,
-39.97122233,-8.601704183,-12.90840493,-17.79362828,22/03/2019,-0.003470721,-0.001021641,-1,-0.238095238,0,0,0.006908549,0.051848853,
-40.91635716,-7.549473503,-11.56946238,-18.11149895,25/03/2019,0.000987528,0.002000223,-1,-0.142857143,0,0,0.006908549,0.052836381,
-41.25781279,-5.995383926,-12.61699627,-18.2309059,26/03/2019,0.001861916,0.003937938,-1,-0.142857143,0,0,0.006908549,0.054698298,
-41.58242211,-6.204263586,-12.74940281,-18.34858587,27/03/2019,-0.000428447,0.004873507,-1,-0.142857143,0,0,0.006908549,0.05426985,
-41.93823787,-7.141732519,-13.12566343,-18.47537237,28/03/2019,-9.29E-05,0.005924659,-1,-0.142857143,0,0,0.006908549,0.054176957,
-42.26324242,-8.573174088,-12.63130923,-18.59818524,29/03/2019,0.000132806,0.010773091,-1,-0.238095238,0,0,0.006908549,0.054309763,
-43.30125414,-8.096807624,-14.44842059,-18.91438093,01/04/2019,-0.002104588,0.009605421,-1,-0.333333333,0,0,0.006908549,0.052205175,
-43.7450245,-8.026287815,-13.98644705,-19.0459365,02/04/2019,-0.00022234,0.01021402,-1,-0.428571429,0,0,0.006908549,0.051982835,
-44.19619724,-3.614209617,-14.40374376,-19.15870177,03/04/2019,-0.003017901,0.014647325,-1,-0.523809524,0,0,0.006908549,0.048964934,
-44.61611516,-5.854698793,-14.90476255,-19.30712256,04/04/2019,-0.001711217,0,-1,-0.619047619,0,0,0.006908549,0.047253717,
-45.00471382,-6.072919654,-14.35441366,-19.43043483,05/04/2019,0.000709226,0,-1,-0.619047619,0,0,0.006908549,0.047962944,
-46.01479066,-6.007086568,-14.16145495,-19.74119359,08/04/2019,-0.003781984,0,-1,-0.619047619,0,0,0.006908549,0.04418096,
-46.30902288,-5.270997237,-14.44299666,-19.82830456,09/04/2019,-0.000355881,0,-1,-0.619047619,0,0,0.006908549,0.043825078,
-46.58118929,-3.186691866,-14.85949317,-19.92689235,10/04/2019,-0.000173248,0,-1,-0.619047619,0,0,0.006908549,0.04365183,
-46.84032392,-4.319952577,-13.79964259,-19.97606389,11/04/2019,-0.001515716,0,-1,-0.619047619,0,0,0.006908549,0.042136115,
-47.09077359,-3.83481782,-13.79338842,-20.03082361,12/04/2019,0.002138257,0,-1,-0.619047619,0,0,0.006908549,0.044274371,
-47.72999157,-3.992193906,-13.15946558,-20.15496122,15/04/2019,0.000285936,0,-1,-0.619047619,0,0,0.006908549,0.044560307,
-47.91238957,-2.398255042,-13.90881126,-20.20917481,16/04/2019,0.001011975,0,-1,-0.619047619,0,0,0.006908549,0.045572283,
-48.09479543,-2.415414903,-13.88598895,-20.17320973,17/04/2019,-0.000845538,0,-1,-0.619047619,0,0,0.006908549,0.044726745,
-48.34487071,-3.735633004,-13.17019411,-20.10744076,18/04/2019,0.005585692,0,-1,-0.714285714,0,0,0.006908549,0.050312437,
-48.57145852,-3.724985237,-12.82702445,-20.03359611,19/04/2019,-0.000661482,0,-1,-0.80952381,0,0,0.006908549,0.049650955,
-49.13895604,-2.081994571,-13.55181338,-19.85330374,22/04/2019,-0.000890249,0,-1,-0.904761905,0,0,0.006908549,0.048760706,
-49.31395602,-2.936828186,-12.98719029,-19.84106544,23/04/2019,0.003054035,0,-1,-1,0,0,0.006908549,0.05181474,
-49.49114787,-3.564117509,-13.36397278,-19.85270895,24/04/2019,0.00488378,0,-1,-1,0,0,0.006908549,0.056698521,
-49.67505558,-2.970225894,-13.66835424,-19.93589037,25/04/2019,0.001509267,0,-1,-1,0,0,0.006908549,0.058207788,
-49.84819463,-5.57732747,-12.12566627,-19.95950906,26/04/2019,0.000842676,0,-1,-1,0,0,0.006908549,0.059050464,
-50.28662577,-6.901689679,-12.0843644,-20.0066165,29/04/2019,0.001183958,0,-1,-1,0,0,0.006908549,0.060234422,
-50.46581327,-4.237364072,-10.44830955,-20.03191642,30/04/2019,0.002743843,0,-1,-1,0,0,0.006908549,0.062978266,
-50.65696902,-5.321218895,-9.832693822,-20.01424917,01/05/2019,-0.00139001,0,-1,-1,0,0,0.006908549,0.061588256,
-50.91552938,-5.326760721,-10.32362597,-20.03267539,02/05/2019,-0.002409303,0,-1,-1,0,0,0.006908549,0.059178953,
-51.17830989,-3.749486661,-8.810857168,-20.00130806,03/05/2019,0.002722088,0,-1,-1,0,0,0.006908549,0.061901042,
